Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1943        50-54     0.00705  0.03468  2.65   86537    3001  425630  2210214  25.54
  1943        55-59     0.01101  0.05368  2.65   83535    4484  407145  1784584  21.36
  1943        60-64     0.01780  0.08537  2.61   79052    6749  379131  1377439  17.42
  1943        65-69     0.03045  0.14220  2.68   72303   10281  337659   998308  13.81
  1943        70-74     0.05010  0.22411  2.65   62022   13900  277412   660649  10.65
  1943        75-79     0.08406  0.34831  2.54   48122   16762  199407   383237   7.96
  1943        80-84     0.13372  0.49540  2.39   31360   15536  116186   183830   5.86
  1943        85-89     0.20611  0.65222  2.19   15824   10321   50076    67644   4.27
  1943        90-94     0.29369  0.78636  2.05    5504    4328   14736    17568   3.19
  1943        95-99     0.40355  0.88320  1.82    1176    1038    2573     2832   2.41
  1943       100-104    0.52414  0.94020  1.59     137     129     246      259   1.89
  1943       105-109    0.64277  0.96914  1.40       8       8      12       13   1.55
  1943       110+       0.73330  1.00000  1.36       0       0       0        0   1.36
